year,month,day,plane_id,scheduled_departure_time_HHMM,actual_departure_time_HHMM,scheduled_arrival_time_HHMM,actual_arrival_time_HHMM,airline_id,origin_airport,destination_airport,distance,pilot_id,pilot_first_name,pilot_last_name
2013,12,1,M775JB,921,917,1235,1231,B6,JFK,LAX,2475.2,P0244,Mr. Michael Arthur,Abbott
2013,12,1,N39726,920,917,1429,1413,UA,EWR,STT,1634.1,P0245,Mrs. Viktor,Duane
2013,12,1,M628VA,920,919,1245,1220,VX,JFK,LAX,2475.4,P0246,Mrs. Darwis,Olsson
2013,12,1,M624JB,930,921,1221,1216,B6,LGA,MCO,950.2,P0247,Mrs. Gertrude Maybelle,de Pelsmaeker
2013,12,1,M8942A,924,924,1205,1158,9E,LGA,SDF,659.4,P0248,Miss. Gladys,Dorking
2013,12,1,N395AA,910,925,1235,1217,AA,JFK,MIA,1089,P0249,Mr. Thomas,Stankovic
2013,12,1,N307JB,936,927,1052,1036,B6,JFK,SYR,209.8,P0250,Master. Edvin Rojj Felix,de Mulder
2013,12,1,M834UA,930,927,1106,1055,UA,LGA,ORD,733.6,P0251,Miss. Delia,Naidenoff
2013,12,1,N393HA,930,928,1535,1532,HA,JFK,HNL,4983.4,P0252,Mr. David,Hosono
2013,12,1,N19966,829,930,1026,1120,EV,EWR,MEM,946.2,P0253,Mr. Ernesti Arvid,Connolly
2013,12,1,N490UA,925,931,1241,1222,UA,EWR,MIA,1085,P0254,Mr. Ernst Ulrik,Barber
2013,12,1,N441UA,935,931,1253,1244,UA,EWR,LAX,2454.1,P0255,Mrs. Michael Thompson,Bishop
2013,12,1,M954UW,930,931,1047,1050,US,LGA,PHL,96.3,P0256,Miss. Amelia,Levy
2013,12,1,M77066,930,932,1530,1511,UA,EWR,HNL,4963.9,P0257,Mr. Alexander,Haas
2013,12,1,N436WN,935,935,1105,1103,WN,LGA,MDW,725.2,P0258,Mr. Charles H,Mineff
2013,12,1,N3EBAA,945,936,1300,1243,AA,LGA,MIA,1096.8,P0259,Miss. Hanora Nora,Lewy
2013,12,1,M556JB,947,937,1430,1417,B6,JFK,SJU,1598.9,P0260,Miss. Kornelia Theodosia,Hanna
2013,12,1,N3GUAA,945,939,1130,1114,AA,LGA,ORD,733.4,P0261,Miss. Augusta Charlotta,Allison
2013,12,1,M599AA,945,939,1300,1227,AA,EWR,DFW,1372.8,P0262,Mr. Francis Frank,Saalfeld
2013,12,1,M554JB,746,940,1050,1226,B6,JFK,SRQ,1041.2,P0263,Master. Eric,Kelly
2013,12,1,N13958,943,940,1056,1045,EV,EWR,BOS,200.4,P0264,Mrs. Stanton,McCoy
2013,12,1,M7730A,710,941,855,1105,WN,EWR,STL,872.6,P0265,Mr. Frank,Keane
2013,12,1,M652JB,845,942,1206,1237,B6,JFK,AUS,1521.1,P0266,Mr. Nils Johan Goransson,Fleming
2013,12,1,M836VA,945,942,1235,1219,VX,JFK,LAS,2248.5,P0267,Mr. Alfons,Penasco y Castellana
2013,12,1,N816MQ,1000,945,1135,1119,MQ,LGA,BNA,764.8,P0268,Mr. Edward Arthur,Abelson
2013,12,1,M565JB,953,946,1256,1244,B6,EWR,FLL,1065.4,P0269,Mr. Richard Michael,Francatelli
2013,12,1,N813MQ,1005,951,1155,1156,MQ,LGA,CLE,419.3,P0270,Mr. Theodore,Hays
2013,12,1,M8794B,958,952,1215,1157,9E,LGA,DAY,549.5,P0271,Mr. Penko,Ryerson
2013,12,1,M945UW,1000,953,1113,1108,US,LGA,BOS,184,P0272,Mr. Masabumi,Lahtinen
2013,12,1,M877AS,959,955,1116,1102,EV,JFK,IAD,228.5,P0273,Miss. Kate,Hendekovic
2013,12,1,N539MQ,955,955,1230,1237,MQ,LGA,ATL,762.6,P0274,Mrs. Dickinson H,Hart
2013,12,1,M53442,1001,956,1330,1308,UA,EWR,SFO,2565.2,P0275,Mr. Rene Jacques,Nilsson
2013,12,1,N103US,1000,956,1207,1200,US,LGA,CLT,544,P0276,Miss. Aloisia,Moraweck
2013,12,1,N19554,959,957,1205,1148,EV,EWR,CHS,628.3,P0277,Mr. Ervin G,Wick
2013,12,1,N13975,959,957,1124,1104,EV,EWR,MKE,725.8,P0278,Mr. Mansour,Spedden
2013,12,1,M919DE,1000,958,1245,1231,DL,LGA,ATL,762.3,P0279,Miss. Helen Loraine,Dennis
2013,12,1,M915AT,950,958,1123,1131,FL,LGA,CAK,397.6,P0280,Mr. Adolphe,Danoff
2013,12,1,M564UA,1000,959,1135,1129,UA,LGA,ORD,733,P0281,Miss. Anna Katherine Annie Kate,Slayter
2013,12,1,M547JB,1000,1000,1245,1232,B6,JFK,LAS,2248.4,P0282,Mr. Bernard,Young
2013,12,1,M624AG,1000,1000,1333,1309,DL,JFK,SFO,2586.9,P0283,Mr. Michael Cahoone Jr,Nysveen
2013,12,1,N16709,1000,1002,1311,1304,UA,LGA,IAH,1416.2,P0284,Miss. Nora A,Ball
2013,12,1,M652AW,1015,1002,1342,1322,US,EWR,PHX,2133.5,P0285,Mr. Howard Hugh Harry,Hippach
2013,12,1,M713EV,940,1003,1157,1205,EV,LGA,MEM,963.4,P0286,Master. Hudson Trevor,Partner
2013,12,1,N13118,900,1007,1121,1226,EV,EWR,IND,645.3,P0287,Miss. Margaret,Frauenthal
2013,12,1,M828AS,1010,1008,1129,1134,EV,LGA,IAD,229.3,P0288,Mrs. Victor de Satode,Denkoff
2013,12,1,N35407,1010,1008,1146,1123,UA,EWR,ORD,719.9,P0289,Mr. Samuel,Burns
2013,12,1,N15973,1016,1009,1145,1119,EV,EWR,BNA,748.3,P0290,Miss. Laura Mabel,Dahl
2013,12,1,N539AA,1015,1010,1150,1148,AA,LGA,ORD,733.9,P0291,Miss. Margaret Bechstein,Blackwell
2013,12,1,N377NW,1015,1010,1331,1322,DL,LGA,PBI,1035.9,P0292,Miss. Emily Borie,Collander
2013,12,1,M764US,1015,1010,1218,1205,US,JFK,CLT,541,P0293,Mr. Ignjac,Sedgwick
2013,12,1,M523UA,935,1012,1228,1315,UA,EWR,FLL,1065.3,P0294,Mr. Benjamin,Fox
2013,12,1,M921XJ,1015,1013,1337,1320,9E,LGA,DFW,1389,P0295,Miss. Helmina Josefina,Davison
2013,12,1,M794SW,925,1013,1300,1303,WN,EWR,AUS,1504.8,P0296,Mrs. Sinai,Coutts
2013,12,1,N34110,1025,1015,1247,1222,EV,EWR,SAV,708.9,P0297,Dr. Ernest,Dimic
2013,12,1,N325NB,1015,1016,1224,1221,DL,LGA,MSP,1020.5,P0298,Miss. Mary Natalie,Odahl
2013,12,1,N17115,1018,1016,1137,1125,EV,EWR,IAD,212.7,P0299,Mrs. Frederic Oakley,Williams-Lambert
2013,12,1,N264LV,950,1016,1115,1154,WN,LGA,MKE,738.3,P0300,Mr. Yoto,Elias
2013,12,1,N161UW,1023,1016,1218,1206,US,EWR,CLT,529.3,P0301,Miss. Hilda Mary,Yousif
2013,12,1,M589UA,1025,1017,1400,1325,UA,JFK,SFO,2586.1,P0302,Mrs. Micheal Francis,Vanden Steen
2013,12,1,N368AA,1030,1023,1355,1328,AA,JFK,SFO,2586.4,P0303,Mr. George John Jr,Bowerman
2013,12,1,M510JB,1030,1025,1324,1306,B6,JFK,TPA,1005.2,P0304,Miss. Marie Grice,Funk
2013,12,1,N387DA,1030,1025,1305,1256,DL,JFK,LAS,2248.9,P0305,Mr. Johan Hansen,McGovern
2013,12,1,N847MQ,1020,1025,1205,1214,MQ,LGA,RDU,431,P0306,Mrs. Frank John,Mockler
2013,12,1,M549UW,1030,1025,1410,1356,US,JFK,PHX,2153.8,P0307,Miss. Jean Gertrude,del Carlo
2013,12,1,N3HEAA,1025,1026,1340,1335,AA,LGA,DFW,1389.4,P0308,Miss. Agnes,Barbara
2013,12,1,N309US,1030,1026,1248,1242,DL,EWR,ATL,746.3,P0309,Mr. Austen,Asim
2013,12,1,M623VA,1030,1027,1405,1334,VX,EWR,SFO,2565.8,P0310,Mr. George Edward,Adahl
2013,12,1,M740EV,1012,1029,1155,1159,EV,LGA,RIC,292.6,P0311,Mr. Leo Edmondus,Warren
2013,12,1,N35260,1029,1029,1332,1309,UA,EWR,IAH,1400.9,P0312,Mrs. Henry Michael,Moussa
2013,12,1,N306JB,1040,1032,1159,1157,B6,JFK,BUF,301.4,P0313,Mr. Mitto,Jermyn
2013,12,1,M624VA,1035,1033,1405,1342,VX,JFK,SFO,2586.9,P0314,Mr. Thomas Clinton,Aubart
2013,12,1,N327AA,1030,1035,1340,1334,AA,JFK,LAX,2475,P0315,Miss. Elizabeth Margaret,Harder
2013,12,1,M597JB,1021,1038,1325,1332,B6,JFK,FLL,1069.8,P0316,Mr. Karl Edwart,Wiklund
2013,12,1,M645JB,949,1041,1237,1321,B6,JFK,MCO,944,P0317,Mr. Stephen Weart,Beavan
2013,12,1,M529JB,1047,1041,1353,1400,B6,LGA,FLL,1076.9,P0318,Master. Edmond Roger,Ringhini
2013,12,1,N284JB,1025,1043,1127,1142,B6,JFK,BOS,187.5,P0319,Miss. Alice Elizabeth,Landergren
2013,12,1,N12167,1035,1043,1310,1256,EV,EWR,JAX,820.1,P0320,Mr. Erik Gustaf,Widener
2013,12,1,N21129,1045,1044,1307,1240,EV,EWR,OMA,1134.3,P0321,Mr. Charles Frederick Waddington,Betros
2013,12,1,N13914,1050,1045,1259,1240,EV,EWR,DTW,488.5,P0322,Mr. Stanley Hubert,Bidois
2013,12,1,N3FMAA,1040,1046,1355,1341,AA,LGA,MIA,1096.8,P0323,Miss. Amelia Mildred,Nakid
2013,12,1,N14188,1049,1050,1239,1215,EV,EWR,STL,872.6,P0324,Miss. Marion Elsie,Tikkanen
2013,12,1,N1EAMQ,1055,1051,1250,1250,MQ,LGA,DTW,502.6,P0325,Mrs. Thomas Henry,Plotcharsky
2013,12,1,M667DN,1100,1053,1332,1318,DL,LGA,ATL,762.7,P0326,Master. Michael Loch Michael,Davies
2013,12,1,N186PQ,1057,1053,1229,1208,EV,LGA,ROC,254.4,P0327,Mr. Jovan,Buss
2013,12,1,M909XJ,1100,1054,1253,1250,9E,EWR,DTW,488.1,P0328,Mr. Nils Martin,Sadlier
2013,12,1,M900DE,1100,1054,1352,1328,DL,JFK,MCO,944,P0329,Mr. Fletcher Fellows,Lehmann
2013,12,1,M76526,1100,1055,1436,1405,UA,EWR,SFO,2565.9,P0330,Mr. Tannous,Jansson
2013,12,1,N321NB,1100,1056,1411,1418,DL,LGA,FLL,1076.9,P0331,Mr. Josef,McKane
2013,12,1,M827UA,1059,1056,1230,1215,UA,EWR,ORD,719.4,P0332,Mr. Wazli,Pain
2013,12,1,N33292,1059,1057,1428,1342,UA,EWR,LAX,2454.5,P0333,Mr. Leo Peter,Trout
2013,12,1,N520MQ,1100,1058,1210,1222,MQ,JFK,DCA,213.2,P0334,Miss. Elsie Edith,Niskanen
2013,12,1,N324NB,1100,1059,1304,1254,DL,LGA,DTW,502.1,P0335,Miss. Annie Clemmer,Adams
2013,12,1,N497UA,1029,1104,1345,1357,UA,EWR,MIA,1085.2,P0336,Miss. Mary,Oreskovic
2013,12,1,N494UA,1114,1104,1347,1320,UA,LGA,DEN,1620.4,P0337,Miss. Helen Mary Ellie,Gale
2013,12,1,N21154,1046,1105,1227,1232,EV,EWR,RDU,416.1,P0338,Mr. Wilhelm,Widegren
2013,12,1,N318NB,1115,1107,1434,1422,DL,LGA,MIA,1096.7,P0339,Mr. Sebastiano,Richards
2013,12,1,M608QX,1115,1108,1252,1242,EV,LGA,PIT,335.6,P0340,Mr. Adola,Birkeland
2013,12,1,N385DN,1100,1111,1407,1407,DL,JFK,SLC,1990,P0341,Mr. Mauritz Nils Martin,Sdycoff
2013,12,1,M505JB,1112,1113,1400,1350,B6,EWR,PBI,1023,P0342,Mrs. Frank Manley,Cunningham
2013,12,1,N513MQ,1125,1114,1315,1240,MQ,LGA,STL,888.3,P0343,Miss. Annie,Sundman
2013,12,1,M967UW,1100,1115,1214,1222,US,LGA,DCA,214.5,P0344,Mme. Leontine Pauline,Meek
2013,12,1,N35204,1121,1123,1417,1430,UA,EWR,PBI,1023.4,P0345,Mr. George Achilles,Drew
2013,12,1,N162UW,1130,1123,1332,1319,US,LGA,CLT,544.2,P0346,Mr. Sante,Silven
2013,12,1,N3KAAA,1130,1127,1435,1414,AA,EWR,MIA,1085,P0347,Miss. Stina Viola,Matthews
2013,12,1,N336NB,1135,1129,1439,1409,DL,LGA,TPA,1010.5,P0348,Mrs. Edgar Joseph,Van Impe
2013,12,1,M720EV,1130,1129,1326,1334,EV,LGA,GSO,461.8,P0349,Miss. Aurora Adelia,Gheorgheff
2013,12,1,N523MQ,1135,1129,1330,1316,MQ,LGA,CMH,479.2,P0350,Mr. Harry Elkins,Charters
2013,12,1,N280WN,1125,1129,1400,1341,WN,LGA,DEN,1620.7,P0351,Mr. Karl Gideon,Zimmerman
2013,12,1,N4WPAA,1145,1136,1325,1252,AA,LGA,ORD,733.4,P0352,Miss. Rosalie,Danbom
2013,12,1,M710EV,1145,1138,1405,1355,EV,LGA,CHS,641.5,P0353,Miss. Maria,Wiseman
2013,12,1,N37465,1125,1139,1419,1416,UA,EWR,TPA,997.4,P0354,Mr. Juho,Clarke
2013,12,1,N26123,1145,1140,1433,1415,UA,EWR,MCO,937.2,P0355,Mrs. Alexander Oskar,Phillips
2013,12,1,N3JTAA,1140,1141,1455,1441,AA,LGA,MIA,1096.6,P0356,Mr. Vasil,Flynn
2013,12,1,M926XJ,815,1142,952,1305,9E,JFK,BUF,301.3,P0357,Mr. Charles Henry,Pickard
2013,12,1,N296PQ,1135,1145,1338,1333,9E,EWR,MSP,1008.2,P0358,Master. Sidney Leonard,Bjornstrom-Steffansson
2013,12,1,M829UA,1155,1146,1425,1402,UA,EWR,DEN,1605.6,P0359,Mr. Matthew,Thorneycroft
2013,12,1,M990AT,1145,1148,1403,1406,DL,EWR,ATL,746.1,P0360,Mr. Michael Ernest,Louch
2013,12,1,M789JB,1151,1149,1459,1443,B6,JFK,LAX,2475.8,P0361,Mr. Carl Olof,Kallio
2013,12,1,N14203,1154,1149,1409,1355,EV,EWR,MCI,1092.2,P0362,Mr. Johan Birger,Silvey
2013,12,1,M948UW,1200,1150,1315,1248,US,LGA,DCA,214.4,P0363,Miss. Marjorie,Kvillner
2013,12,1,M944UW,1200,1151,1309,1254,US,LGA,BOS,184.2,P0364,Mrs. Hjalmar,Hampe
2013,12,1,N374JB,1200,1152,1304,1301,B6,EWR,BOS,200.9,P0365,Mr. Erik,Petterson
2013,12,1,N0EGMQ,1155,1153,1355,1351,MQ,LGA,MSP,1020.7,P0366,Miss. Elina,Reynaldo
2013,12,1,N3751B,1200,1154,1432,1420,DL,LGA,ATL,762.8,P0367,Mr. Peter David,Johannesen-Bratthammer
2013,12,1,N817MQ,1200,1154,1315,1312,MQ,JFK,DCA,213.2,P0368,Dr. Alfred,Dodge
2013,12,1,M851UA,1200,1154,1336,1324,UA,LGA,ORD,733.4,P0369,Mrs. Michael H,Seward
2013,12,1,N228WN,1155,1155,1320,1309,WN,LGA,MDW,725,P0370,Mr. Juha,Baclini
2013,12,1,M595UA,1200,1155,1526,1500,UA,JFK,SFO,2586.1,P0371,Miss. Mari Aina,Peuchen
2013,12,1,N194UW,1200,1156,1400,1347,US,JFK,CLT,541.8,P0372,Mr. Pekka Pietari,Hagland
2013,12,1,N15986,1140,1159,1254,1310,EV,EWR,ROC,246.8,P0373,Miss. Marija,Foreman
2013,12,1,N546MQ,1205,1159,1350,1332,MQ,LGA,RDU,431.4,P0374,Mr. Shadrach,Goldenberg
2013,12,1,M919XJ,1205,1200,1452,1447,9E,LGA,JAX,833.4,P0375,Mr. Carl/Charles Peter,Peduzzi
2013,12,1,N27205,1200,1201,1449,1425,UA,EWR,LAS,2227.8,P0376,Master. Michael Rowe,Jalsevac
2013,12,1,M7714B,1140,1202,1315,1323,WN,LGA,BNA,764.8,P0377,Mr. Hans Martin Monsen,Millet
2013,12,1,N359NB,1205,1203,1514,1514,DL,LGA,PBI,1035.9,P0378,Miss. Ida,Kenyon
2013,12,1,N14570,1106,1203,1322,1405,EV,EWR,IND,645,P0379,Mr. Todor,Toomey
2013,12,1,M723TW,1200,1206,1520,1510,DL,JFK,LAX,2475.1,P0380,Miss. Daisy E,O'Connor
2013,12,1,N3KWAA,1210,1206,1520,1517,AA,LGA,DFW,1389.1,P0381,Mr. Alfred Fleming,Anderson
2013,12,1,N512MQ,1215,1206,1445,1458,MQ,LGA,ATL,762.7,P0382,Mr. Johan Julian,Morley
2013,12,1,N21197,1135,1207,1256,1324,EV,EWR,RIC,277.7,P0383,Mrs. James Vivian,Gee
2013,12,1,N16732,1215,1208,1531,1504,UA,EWR,SNA,2434.2,P0384,Miss. Lyyli Karoliina,Milling
2013,12,1,N238WN,1205,1210,1325,1322,WN,EWR,MDW,711.6,P0385,Miss. Catharina,Maisner
2013,12,1,N839MQ,1220,1212,1350,1347,MQ,LGA,BNA,764.4,P0386,Mr. Stanio,Goncalves
2013,12,1,N373JB,1200,1213,1308,1319,B6,JFK,SYR,209.8,P0387,Mr. Leo,Campbell
2013,12,1,N404WN,1215,1213,1445,1431,WN,EWR,DEN,1605.9,P0388,Mrs. Ernst Gilbert,Smart
2013,12,1,M75428,1215,1215,1550,1542,UA,EWR,PHX,2133.4,P0389,Mr. Viktor Richard,Scanlan
2013,12,1,N848MQ,1220,1217,1400,1346,MQ,JFK,RDU,427.6,P0390,Mr. Phillippe,Keefe
2013,12,1,M535JB,1208,1220,1500,1515,B6,JFK,PBI,1028.6,P0391,Mrs. Charles V,Cacic
2013,12,1,M997AT,1156,1220,1424,1502,FL,LGA,ATL,762.4,P0392,Miss. Kate Florence,Jerwan
2013,12,1,N5DXAA,1225,1221,1535,1514,AA,JFK,MIA,1089.5,P0393,Mr. Berk,Strandberg
2013,12,1,M632JB,1230,1222,1516,1504,B6,EWR,MCO,937.1,P0394,Mr. Mauritz Hakan,Clifford
2013,12,1,N16951,1244,1235,1357,1338,EV,EWR,BTV,266.2,P0395,Mrs. Percival,Renouf
2013,12,1,N14573,1241,1235,1406,1337,EV,EWR,ORF,284.3,P0396,Mrs. Charles Alexander,Karlsson
2013,12,1,N313US,1246,1238,1450,1423,DL,LGA,DTW,502.6,P0397,Mr. Nikolai Erland,Hirvonen
2013,12,1,N179JB,1247,1239,1351,1341,B6,JFK,BOS,187.8,P0398,Mr. Michael Baird,Frost
2013,12,1,N14174,1215,1240,1440,1500,EV,EWR,MSY,1167.3,P0399,Miss. Lucile Polk,Rouse
2013,12,1,N16976,1215,1241,1431,1431,EV,EWR,SBN,637.7,P0400,Miss. Doolina Margaret Daisy,Turkula
2013,12,1,M923XJ,1244,1242,1446,1431,9E,EWR,DTW,488.1,P0401,Mrs. Sidney,Kent
2013,12,1,M535UA,1245,1243,1543,1518,UA,EWR,IAH,1400.8,P0402,Mr. Mark,Somerton
2013,12,1,N3FRAA,1250,1245,1350,1354,AA,JFK,BOS,187.4,P0403,Mr. Johan Henrik Johannesson,Windelov
2013,12,1,N540UA,1245,1245,1424,1412,UA,EWR,CLE,404,P0404,Mrs. Benjamin,Molson
2013,12,1,N336AA,1200,1247,1510,1606,AA,JFK,LAX,2475.2,P0405,Mr. Leon,Artagaveytia
2013,12,1,N497WN,1230,1248,1420,1417,WN,LGA,STL,888.9,P0406,Mr. Johan Emil,Stanley
2013,12,1,M759EV,1259,1249,1433,1415,EV,LGA,PIT,335.3,P0407,Ms. Encarnacion,Yousseff
2013,12,1,N3759,1250,1250,1604,1550,DL,JFK,SLC,1990.5,P0408,Mr. Bernt,Eustis
2013,12,1,N3EEAA,1255,1250,1605,1545,AA,LGA,DFW,1389.1,P0409,Master. Washington,Shellard
2013,12,1,M957UW,1300,1251,1413,1406,US,LGA,DCA,214.9,P0410,Miss. Madeleine Violet,Svensson
2013,12,1,N24211,1300,1251,1439,1411,UA,LGA,ORD,733.3,P0411,Mr. Frederic Kimber,Canavan
2013,12,1,M635VA,1300,1252,1620,1558,VX,JFK,LAX,2475.1,P0412,Miss. Marie Catherine,O'Sullivan
2013,12,1,M914DL,1130,1253,1344,1446,DL,LGA,MSP,1020.2,P0413,Major. Arthur Godfrey,Laitinen
2013,12,1,N827MQ,1259,1253,1454,1435,MQ,LGA,CMH,479.6,P0414,Mr. Edwy Arthur,Maioni
2013,12,1,N198JB,1300,1254,1414,1408,B6,JFK,BTV,266.5,P0415,Mr. Ingvald Olai Olsen,Quick
2013,12,1,M600QX,1259,1254,1511,1456,EV,LGA,CLT,544.9,P0416,Mr. Benjamin Laventall,Bradley
2013,12,1,M622VA,1300,1254,1610,1548,VX,EWR,LAX,2454.8,P0417,Mr. Samuel L,Lang
2013,12,1,M565UW,1259,1254,1501,1440,US,LGA,CLT,544.5,P0418,Mr. Joseph,Daly
2013,12,1,N4XBAA,1300,1255,1605,1548,AA,EWR,DFW,1372.7,P0419,Mr. Francis Davis,McGough
2013,12,1,M67134,1300,1255,1428,1406,UA,EWR,ORD,719.3,P0420,Mrs. Frederick R,Rothschild
2013,12,1,N355NB,1300,1256,1522,1515,DL,JFK,ATL,760.8,P0421,Miss. Ellen,Coleff
2013,12,1,M779JB,1300,1257,1615,1605,B6,JFK,LAX,2475.6,P0422,Mr. Maurice,Walker
2013,12,1,N213WN,1245,1257,1555,1553,WN,EWR,HOU,1411.3,P0423,Mr. Arthur H,Lemore
2013,12,1,M956DL,1300,1258,1538,1528,DL,LGA,ATL,762.7,P0424,Mr. Jacob Christian,Ryan
2013,12,1,M721TW,1300,1258,1631,1617,DL,JFK,SFO,2586.5,P0425,Mr. Simon,Angle
2013,12,1,N17730,1251,1258,1557,1552,UA,LGA,IAH,1416.1,P0426,Mr. Manuel Estanslas,Pavlovic
2013,12,1,M979AT,1300,1259,1524,1520,DL,EWR,ATL,746.5,P0427,Mr. John Montgomery,Perreault
2013,12,1,N12166,1255,1301,1415,1416,EV,EWR,IAD,212.9,P0428,Miss. Helene Barbara,Vovk
2013,12,1,N11539,1309,1303,1438,1421,EV,EWR,BNA,748.6,P0429,Mr. Arthur,Lahoud
2013,12,1,N292JB,1310,1305,1607,1614,B6,JFK,PBI,1028.9,P0430,Mr. Luka,Kassem
2013,12,1,M931WN,1255,1305,1420,1419,WN,LGA,MKE,738.6,P0431,Mrs. Edwy Arthur,Farrell
2013,12,1,M918XJ,1205,1306,1343,1439,9E,LGA,MKE,738,P0432,Mrs. Amin S,Ridsdale
2013,12,1,N12125,1310,1306,1557,1553,UA,EWR,MCO,937.6,P0433,Miss. Ida Sofia,Farthing
2013,12,1,M946UW,1315,1306,1435,1414,US,LGA,PHL,96.6,P0434,Mr. George Quincy,Salonen
2013,12,1,M537UW,1315,1307,1506,1450,US,EWR,CLT,529.2,P0435,Mr. Peter Henry,Hocking
2013,12,1,N490AA,1315,1311,1450,1450,AA,LGA,ORD,733.6,P0436,Mr. Lewis Richard,Toufik
2013,12,1,N514MQ,1320,1311,1520,1517,MQ,LGA,CLT,544.6,P0437,Mr. Nils August,Butt
2013,12,1,M854UA,1249,1314,1614,1613,UA,EWR,SFO,2565.8,P0438,Miss. Hildur E,LeRoy
2013,12,1,M587UA,1119,1314,1432,1607,UA,JFK,LAX,2475.4,P0439,Master. Harold Victor,Risien
2013,12,1,M663AW,1315,1315,1657,1634,US,JFK,PHX,2153.2,P0440,Mr. Anthony Wood Archie,Frolicher
2013,12,1,M7740A,1315,1317,1445,1422,WN,EWR,BNA,748,P0441,Mr. Richard Henry,Crosby
2013,12,1,N13997,1229,1318,1430,1513,EV,EWR,CLT,529.8,P0442,Mr. Dickinson H,Beane
2013,12,1,N3CTAA,1259,1319,1614,1623,AA,LGA,MIA,1096.4,P0443,Miss. Jeannie,Douglas
2013,12,1,N190JB,1325,1319,1448,1435,B6,JFK,BUF,301.5,P0444,Mrs. Frederick Maxfield,Nicholson
2013,12,1,N307JB,1329,1321,1440,1427,B6,JFK,PWM,273,P0445,Mr. Edward Austin,Padro y Manent
2013,12,1,M928DL,1200,1321,1500,1619,DL,LGA,MCO,950.8,P0446,Mr. Francis Michael,Thayer
2013,12,1,M77261,1325,1323,1626,1633,UA,EWR,FLL,1065.2,P0447,Master. Eden Leslie Neville,Sharp
2013,12,1,M584JB,1158,1324,1506,1621,B6,JFK,RSW,1074.8,P0448,Mr. Konrad Mathias Reiersen,Leeni
2013,12,1,N27477,1325,1324,1626,1614,UA,EWR,MIA,1085.3,P0449,Mr. Einar,Ohman
2013,12,1,M706JB,1313,1326,1609,1617,B6,EWR,FLL,1065.2,P0450,Mr. Harry Markland,Wright
2013,12,1,M630JB,1330,1327,1634,1619,B6,LGA,SRQ,1047.8,P0451,Mr. Ramon,Duff Gordon
2013,12,1,M709EV,1326,1328,1524,1507,EV,LGA,CMH,479.1,P0452,Mr. Edward Roland,Robbins
2013,12,1,M979DL,1340,1330,1652,1638,DL,LGA,FLL,1076.2,P0453,Miss. Elizabeth Mussey,de Messemaeker
2013,12,1,M705JB,1329,1334,1630,1642,B6,JFK,FLL,1069.3,P0454,Mrs. Hudson J C,Morrow
2013,12,1,M815UA,1329,1334,1627,1618,UA,EWR,DFW,1372.7,P0455,Mr. Olof,Sivic
2013,12,1,M762US,1343,1340,1551,1531,US,JFK,CLT,541.8,P0456,Mr. Petar,Norman
2013,12,1,N319AA,1345,1341,1705,1641,AA,JFK,LAX,2475.8,P0457,Miss. Bridget Mary,Simmons
2013,12,1,M583JB,1245,1342,1537,1630,B6,JFK,MCO,944.8,P0458,Miss. Kristina Sofia,Meanwell
2013,12,1,N13958,1329,1342,1549,1544,EV,EWR,IND,645.1,P0459,Miss. Roberta,Stoytcheff
2013,12,1,N11199,1325,1343,1534,1531,EV,EWR,MSP,1008.8,P0460,Mr. Victor de Satode,Doharr
2013,12,1,N12567,1326,1345,1504,1507,EV,EWR,GSO,445,P0461,Mrs. Frederick Charles,Jonsson
2013,12,1,N3KPAA,1350,1348,1705,1719,AA,LGA,MIA,1096.5,P0462,Mr. George,Appleton
2013,12,1,M655AW,1355,1348,1715,1650,US,EWR,PHX,2133,P0463,Mr. Henry Margido,Rush
2013,12,1,N14542,1358,1350,1555,1526,EV,EWR,MEM,946.6,P0464,Mr. Fang,Patchett
2013,12,1,N16963,1359,1350,1534,1503,EV,EWR,MSN,799,P0465,Mr. Eugene Patrick,Garside
2013,12,1,N12563,1219,1350,1416,1557,EV,EWR,DAY,533.4,P0466,Mr. James Robert,Caram
2013,12,1,N3DYAA,1345,1352,1655,1642,AA,LGA,DFW,1389.6,P0467,Mrs. Martin,Christy
2013,12,1,N832MQ,1355,1352,1535,1518,MQ,LGA,RDU,431.5,P0468,Mr. Satio,Downton
2013,12,1,N325US,1351,1355,1702,1649,DL,LGA,MIA,1096.2,P0469,Mr. Michael Anderson,Ross
2013,12,1,M585JB,1359,1356,1714,1700,B6,JFK,LGB,2465.1,P0470,Mrs. Michael A,Paulner
2013,12,1,M758US,1400,1356,1515,1503,US,LGA,DCA,214.8,P0471,Mr. Stefo,Jarvis
2013,12,1,M945UW,1400,1357,1507,1457,US,LGA,BOS,184.4,P0472,Miss. Anne,Frolicher-Stehli
2013,12,1,M6701,1359,1358,1629,1619,DL,LGA,ATL,762.4,P0473,Mr. Janko,Gilinski
2013,12,1,N398CA,1325,1400,1527,1543,EV,LGA,MEM,963.8,P0474,Mr. Sarkis,Murdlin
2013,12,1,M75432,1357,1400,1728,1715,UA,EWR,SFO,2565.7,P0475,Mrs. Louis Micheal,Rintamaki
2013,12,1,N316JB,1410,1401,1616,1607,B6,JFK,CHS,636.7,P0476,Mr. Fared,Stephenson
2013,12,1,M603JB,1400,1401,1646,1645,B6,EWR,MCO,937.3,P0477,Miss. Lucy,Elsbury
